a=	+0.000000	b=	+7.000000	n=	+56	h=	+0.125000
x	g(x)	g'(x)	g''(x)
+2.720000	+0.409214	-0.912432	-0.409136
+2.730000	+0.400069	-0.916478	-0.400143
+2.740000	+0.390885	-0.920435	-0.391151
+2.750000	+0.381661	-0.924301	-0.382158
+2.760000	+0.372399	-0.928075	-0.372689
+2.770000	+0.363100	-0.931755	-0.363219
+2.780000	+0.353764	-0.935340	-0.353750
+2.790000	+0.344393	-0.938830	-0.344280
+2.800000	+0.334988	-0.942225	-0.334811
+2.810000	+0.325549	-0.945526	-0.325341
+2.820000	+0.316078	-0.948732	-0.315872
+2.830000	+0.306575	-0.951844	-0.306402
+2.840000	+0.297041	-0.954860	-0.296933
+2.850000	+0.287478	-0.957782	-0.287463
+2.860000	+0.277886	-0.960609	-0.277993
+2.870000	+0.268266	-0.963342	-0.268524
+2.880000	+0.258619	-0.965980	-0.258890
+2.890000	+0.248947	-0.968519	-0.249091
+2.900000	+0.239249	-0.970961	-0.239292
+2.910000	+0.229528	-0.973305	-0.229493
+2.920000	+0.219784	-0.975551	-0.219694
+2.930000	+0.210017	-0.977699	-0.209896
+2.940000	+0.200230	-0.979749	-0.200097
+2.950000	+0.190423	-0.981701	-0.190298
+2.960000	+0.180596	-0.983555	-0.180499
+2.970000	+0.170752	-0.985311	-0.170700
+2.980000	+0.160890	-0.986969	-0.160902
+2.990000	+0.151013	-0.988529	-0.151103
+3.000000	+0.141120	-0.989991	-0.141304
+3.010000	+0.131213	-0.991354	-0.131329
+3.020000	+0.121293	-0.992618	-0.121353
+3.030000	+0.111361	-0.993781	-0.111378
+3.040000	+0.101418	-0.994845	-0.101403
+3.050000	+0.091465	-0.995809	-0.091428
+3.060000	+0.081502	-0.996674	-0.081452
+3.070000	+0.071531	-0.997438	-0.071477
+3.080000	+0.061554	-0.998103	-0.061502
+3.090000	+0.051570	-0.998669	-0.051527
+3.100000	+0.041581	-0.999134	-0.041552
+3.110000	+0.031587	-0.999500	-0.031576
+3.120000	+0.021591	-0.999765	-0.021601
+3.130000	+0.011592	-0.999932	-0.011616
+3.140000	+0.001593	-0.999998	-0.001620
+3.150000	-0.008407	-0.999964	+0.008376
+3.160000	-0.018406	-0.999830	+0.018372
+3.170000	-0.028403	-0.999597	+0.028368
+3.180000	-0.038398	-0.999263	+0.038364
+3.190000	-0.048388	-0.998829	+0.048360
+3.200000	-0.058374	-0.998296	+0.058356
+3.210000	-0.068354	-0.997662	+0.068352
+3.220000	-0.078327	-0.996929	+0.078348
+3.230000	-0.088292	-0.996095	+0.088344
+3.240000	-0.098249	-0.995162	+0.098340
+3.250000	-0.108195	-0.994128	+0.108336
+3.260000	-0.118131	-0.992996	+0.118197
+3.270000	-0.128055	-0.991764	+0.128058
+3.280000	-0.137966	-0.990435	+0.137918
+3.290000	-0.147863	-0.989006	+0.147779
+3.300000	-0.157746	-0.987479	+0.157640
+3.310000	-0.167612	-0.985853	+0.167500
+3.320000	-0.177462	-0.984129	+0.177361
+3.330000	-0.187295	-0.982306	+0.187222
+3.340000	-0.197108	-0.980384	+0.197083
+3.350000	-0.206902	-0.978364	+0.206943
+3.360000	-0.216675	-0.976246	+0.216804
+3.370000	-0.226427	-0.974028	+0.226665
+3.380000	-0.236155	-0.971713	+0.236381
+3.390000	-0.245860	-0.969301	+0.245953
+3.400000	-0.255541	-0.966794	+0.255524
+3.410000	-0.265196	-0.964191	+0.265096
+3.420000	-0.274825	-0.961492	+0.274667
+3.430000	-0.284426	-0.958697	+0.284239
+3.440000	-0.293998	-0.955807	+0.293811
+3.450000	-0.303541	-0.952821	+0.303382
+3.460000	-0.313054	-0.949739	+0.312954
+3.470000	-0.322536	-0.946562	+0.322525
+3.480000	-0.331985	-0.943289	+0.332097
+3.490000	-0.341401	-0.939920	+0.341669
+3.500000	-0.350783	-0.936455	+0.351240
+3.510000	-0.360130	-0.932897	+0.360373
+3.520000	-0.369441	-0.929248	+0.369506
+3.530000	-0.378715	-0.925507	+0.378640
+3.540000	-0.387951	-0.921675	+0.387773
+3.550000	-0.397148	-0.917752	+0.396906
