a=	+0.999050	b=	+1.000000	n=	+20	r=	+3.500000
x	g(x)	g'(x)	g''(x)
+0.999237	+0.841058	+0.540645	-1.330300
+0.999238	+0.841059	+0.540644	-1.318217
+0.999239	+0.841059	+0.540642	-1.306135
+0.999240	+0.841060	+0.540641	-1.294052
+0.999241	+0.841061	+0.540640	-1.281969
+0.999242	+0.841061	+0.540638	-1.269887
+0.999243	+0.841062	+0.540637	-1.257804
+0.999244	+0.841062	+0.540636	-1.245721
+0.999245	+0.841063	+0.540635	-1.233639
+0.999246	+0.841063	+0.540633	-1.221556
+0.999247	+0.841064	+0.540632	-1.209473
+0.999248	+0.841064	+0.540631	-1.197391
+0.999249	+0.841065	+0.540630	-1.185308
+0.999250	+0.841065	+0.540629	-1.173225
+0.999251	+0.841066	+0.540628	-1.161143
+0.999252	+0.841066	+0.540626	-1.149060
+0.999253	+0.841067	+0.540625	-1.136978
+0.999254	+0.841068	+0.540624	-1.124895
+0.999255	+0.841068	+0.540623	-1.112812
+0.999256	+0.841069	+0.540622	-1.100730
+0.999257	+0.841069	+0.540621	-1.088647
+0.999258	+0.841070	+0.540620	-1.076564
+0.999259	+0.841070	+0.540619	-1.064482
+0.999260	+0.841071	+0.540618	-1.052399
+0.999261	+0.841071	+0.540617	-1.040316
+0.999262	+0.841072	+0.540615	-1.028234
+0.999263	+0.841072	+0.540614	-1.016151
+0.999264	+0.841073	+0.540613	-1.004068
+0.999265	+0.841073	+0.540612	-0.991986
+0.999266	+0.841074	+0.540611	-0.979903
+0.999267	+0.841075	+0.540611	-0.967820
+0.999268	+0.841075	+0.540610	-0.955738
+0.999269	+0.841076	+0.540609	-0.943655
+0.999270	+0.841076	+0.540608	-0.931572
+0.999271	+0.841077	+0.540607	-0.919490
+0.999272	+0.841077	+0.540606	-0.907407
+0.999273	+0.841078	+0.540605	-0.895324
+0.999274	+0.841078	+0.540604	-0.883242
+0.999275	+0.841079	+0.540603	-0.871159
+0.999276	+0.841079	+0.540602	-0.859077
+0.999277	+0.841080	+0.540601	-0.846994
+0.999278	+0.841081	+0.540601	-0.834911
+0.999279	+0.841081	+0.540600	-0.822829
+0.999280	+0.841082	+0.540599	-0.810746
+0.999281	+0.841082	+0.540598	-0.798663
+0.999282	+0.841083	+0.540597	-0.786581
+0.999283	+0.841083	+0.540597	-0.774498
+0.999284	+0.841084	+0.540596	-0.762415
+0.999285	+0.841084	+0.540595	-0.750333
+0.999286	+0.841085	+0.540594	-0.738250
+0.999287	+0.841085	+0.540594	-0.726167
+0.999288	+0.841086	+0.540593	-0.714085
+0.999289	+0.841086	+0.540592	-0.702002
+0.999290	+0.841087	+0.540591	-0.689919
+0.999291	+0.841088	+0.540591	-0.677837
+0.999292	+0.841088	+0.540590	-0.665754
+0.999293	+0.841089	+0.540589	-0.653671
+0.999294	+0.841089	+0.540589	-0.641589
+0.999295	+0.841090	+0.540588	-0.629506
+0.999296	+0.841090	+0.540588	-0.617423
+0.999297	+0.841091	+0.540587	-0.605341
+0.999298	+0.841091	+0.540586	-0.593258
+0.999299	+0.841092	+0.540586	-0.581176
+0.999300	+0.841092	+0.540585	-0.569093
+0.999301	+0.841093	+0.540585	-0.557010
+0.999302	+0.841093	+0.540584	-0.544928
+0.999303	+0.841094	+0.540583	-0.532845
+0.999304	+0.841095	+0.540583	-0.520762
+0.999305	+0.841095	+0.540582	-0.508680
+0.999306	+0.841096	+0.540582	-0.496597
+0.999307	+0.841096	+0.540581	-0.484514
+0.999308	+0.841097	+0.540581	-0.472432
+0.999309	+0.841097	+0.540581	-0.460349
+0.999310	+0.841098	+0.540580	-0.448266
+0.999311	+0.841098	+0.540580	-0.436184
+0.999312	+0.841099	+0.540579	-0.424101
+0.999313	+0.841099	+0.540579	-0.412018
+0.999314	+0.841100	+0.540578	-0.399936
+0.999315	+0.841101	+0.540578	-0.387853
+0.999316	+0.841101	+0.540578	-0.375770
+0.999317	+0.841102	+0.540577	-0.363688
+0.999318	+0.841102	+0.540577	-0.351605
+0.999319	+0.841103	+0.540577	-0.339522
+0.999320	+0.841103	+0.540576	-0.327440
+0.999321	+0.841104	+0.540576	-0.315357
+0.999322	+0.841104	+0.540576	-0.303275
+0.999323	+0.841105	+0.540575	-0.291192
+0.999324	+0.841105	+0.540575	-0.279109
+0.999325	+0.841106	+0.540575	-0.267027
+0.999326	+0.841106	+0.540574	-0.254944
+0.999327	+0.841107	+0.540574	-0.242861
+0.999328	+0.841108	+0.540574	-0.230779
+0.999329	+0.841108	+0.540574	-0.218696
+0.999330	+0.841109	+0.540574	-0.206613
+0.999331	+0.841109	+0.540573	-0.194531
+0.999332	+0.841110	+0.540573	-0.182448
+0.999333	+0.841110	+0.540573	-0.170365
+0.999334	+0.841111	+0.540573	-0.158283
+0.999335	+0.841111	+0.540573	-0.146200
+0.999336	+0.841112	+0.540572	-0.134117
+0.999337	+0.841112	+0.540572	-0.122035
+0.999338	+0.841113	+0.540572	-0.109952
+0.999339	+0.841114	+0.540572	-0.097869
+0.999340	+0.841114	+0.540572	-0.085787
+0.999341	+0.841115	+0.540572	-0.073704
+0.999342	+0.841115	+0.540572	-0.061622
+0.999343	+0.841116	+0.540572	-0.049539
+0.999344	+0.841116	+0.540572	-0.037456
+0.999345	+0.841117	+0.540572	-0.025374
+0.999346	+0.841117	+0.540572	-0.013291
+0.999347	+0.841118	+0.540572	-0.001208
+0.999348	+0.841118	+0.540572	+0.010874
+0.999349	+0.841119	+0.540572	+0.022957
+0.999350	+0.841119	+0.540572	+0.035040
+0.999351	+0.841120	+0.540572	+0.047122
+0.999352	+0.841121	+0.540572	+0.059205
+0.999353	+0.841121	+0.540572	+0.071288
+0.999354	+0.841122	+0.540572	+0.083370
+0.999355	+0.841122	+0.540572	+0.095453
+0.999356	+0.841123	+0.540572	+0.107536
+0.999357	+0.841123	+0.540572	+0.119618
